Time_s,Input_Voltage_V,Output_Voltage_V
0.0482,0.133930183478682,-0.559021117868487
0.0483,0.15957068830614,-0.570526480529395
0.0484,0.181923948530373,-0.579730770772273
0.0485,0.201647413134818,-0.583675466621846
0.0486,0.218412357831794,-0.590907409061519
0.0487,0.231890058328235,-0.592879757010595
0.0488,0.24175179031942,-0.59649572826282
0.0489,0.247340105084912,-0.596167003602871
0.049,0.248983727070721,-0.600111699530928
0.0491,0.246682656290075,-0.601426598177819
0.0492,0.24109434152208,-0.59879680088614
0.0493,0.230903885125441,-0.595509554283367
0.0494,0.218083633427865,-0.592222307693712
0.0495,0.200661239911179,-0.588277611803412
0.0496,0.180937775292832,-0.584004191276824
0.0497,0.158255790634525,-0.573485002382083
0.0498,0.132944010206293,-0.56000729180466
0.0499,0.10533115828035,-0.536339117654938
0.05,0.0767321324527923,-0.445611122779435
0.0501,0.0468182081966254,-0.384797073428397
0.0502,0.0159181098554171,-0.363429975963604
0.0503,-0.015639438200884,-0.351924615992379
0.0504,-0.0465395381556541,-0.34370650181314
0.0505,-0.0764534654948445,-0.337789459648196
0.0506,-0.105709944647137,-0.333187315767563
0.0507,-0.132665353089356,-0.329242621030397
0.0508,-0.158305864179174,-0.326941549107896
0.0509,-0.18098785527157,-0.323983028072798
0.051,-0.201040050702508,-0.32299685439646
0.0511,-0.217476276754331,-0.320695782488939
0.0512,-0.230625257785135,-0.320367057931172
0.0513,-0.240486993669636,-0.319380884258542
0.0514,-0.24574658618065,-0.319380884258542
0.0515,-0.248047657912843,-0.318723435144018
0.0516,-0.246075310713499,-0.318723435144018
0.0517,-0.239829544607684,-0.320038333373516
0.0518,-0.2302965332573,-0.320367057931172
0.0519,-0.216818827707224,-0.321681956162916
0.052,-0.200053877147706,-0.32299685439646
0.0521,-0.18033040624755,-0.325297926309493
0.0522,-0.15699096615968,-0.327270273667915
0.0523,-0.132007904095055,-0.33055751927431
0.0524,-0.104395046691234,-0.334173489454401
0.0525,-0.0751385675733155,-0.339433082468097
0.0526,-0.044895915796986,-0.345678849209651
0.0527,-0.013995815885658,-0.354883137114403
0.0528,0.0172330076731055,-0.36868956914028
0.0529,0.0484618304270836,-0.3953162600534
0.053,0.0780470302060023,-0.480784655905418
0.0531,0.106974780435085,-0.550474277136772
0.0532,0.133930183478682,-0.570526480529395
0.0533,0.15957068830614,-0.579402046118988
0.0534,0.181923948530373,-0.587620162490193
0.0535,0.201647413134818,-0.589592510431419
0.0536,0.218741082235647,-0.593208481669232
0.0537,0.231561333927378,-0.593537206328001
0.0538,0.24109434152208,-0.596167003602871
0.0539,0.247340105084912,-0.597153177583112
0.054,0.248983727070721,-0.596824452922901
0.0541,0.246682656290075,-0.593208481669232
0.0542,0.24109434152208,-0.593537206328001
0.0543,0.231232609526447,-0.591893583035468
0.0544,0.218083633427865,-0.583675466621846
0.0545,0.200661239911179,-0.578087147507149
0.0546,0.180937775292832,-0.569211581931568
0.0547,0.158584515052548,-0.562637088973455
0.0548,0.132615285782001,-0.550145552494977
0.0549,0.10533115828035,-0.518916712105212
0.055,0.0770608568912224,-0.431147240401894
0.0551,0.0468182081966254,-0.381838552211686
0.0552,0.016246834309973,-0.362115077674049
0.0553,-0.015639438200884,-0.350609717718902
0.0554,-0.0462108136837335,-0.343377777247454
0.0555,-0.0764534654948445,-0.337460735084557
0.0556,-0.105709944647137,-0.333516040329729
0.0557,-0.132994077586656,-0.329571345591206
0.0558,-0.158305864179174,-0.326941549107896
0.0559,-0.180659130759509,-0.32464047719092
0.056,-0.201040050702508,-0.32299685439646
0.0561,-0.217476276754331,-0.322339405279463
0.0562,-0.230625257785135,-0.321024507046819
0.0563,-0.240158269138607,-0.320367057931172
0.0564,-0.246075310713499,-0.319380884258542
0.0565,-0.248047657912843,-0.319709608815973
0.0566,-0.24574658618065,-0.319709608815973
0.0567,-0.240158269138607,-0.320367057931172
0.0568,-0.2302965332573,-0.321353231604812
0.0569,-0.216818827707224,-0.322668129837905
0.057,-0.200053877147706,-0.323325578955127
0.0571,-0.180001681735694,-0.325297926309493
0.0572,-0.15699096615968,-0.327598998228046
0.0573,-0.131679179598054,-0.330228794713163
0.0574,-0.104723771180064,-0.334830938579525
0.0575,-0.0754672920535544,-0.339433082468097
0.0576,-0.0452246402685326,-0.346007573776135
0.0577,-0.013995815885658,-0.354554412544831
0.0578,0.0172330076731055,-0.367703395417401
0.0579,0.0478043815351615,-0.390385391307998
0.058,0.0783757546440922,-0.458431382355161
0.0581,0.106974780435085,-0.53239442202762
0.0582,0.134258907902649,-0.556720045355254
0.0583,0.158913239470492,-0.56691050939035
0.0584,0.182252672942731,-0.57381372703303
0.0585,0.201647413134818,-0.577758422854514
0.0586,0.218412357831794,-0.579073321465833
0.0587,0.231890058328235,-0.582360568003237
0.0588,0.24109434152208,-0.581045669386713
0.0589,0.24701138068753,-0.583346741966998
0.059,0.248983727070721,-0.58531908989804
0.0591,0.24701138068753,-0.586633988521344
0.0592,0.24109434152208,-0.58499036524254
0.0593,0.231232609526447,-0.581703118694715
0.0594,0.218083633427865,-0.574471176335313
0.0595,0.201318688727015,-0.567567958687195
